tweet_id,timestamp,rating_out_of_10,name,stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorites,retweets,user_followers,user_favourites,date_time
880095782870896641,2017-06-28 16:09:20+00:00,11,None,None,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,1,miniature_pinscher,0.120298,True,Rhodesian_ridgeback,0.106395,True,beagle,0.106073,True,26005,3978,8769714,145944,2017-06-28 16:09:20
879862464715927552,2017-06-28 00:42:13+00:00,13,Romeo,None,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3,basset,0.813507,True,beagle,0.146654,True,cocker_spaniel,0.00948502,True,21055,3204,8769714,145944,2017-06-28 00:42:13
879492040517615616,2017-06-27 00:10:17+00:00,12,Bailey,None,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1,German_short-haired_pointer,0.479896,True,vizsla,0.124353,True,bath_towel,0.0733202,False,22106,2919,8769714,145944,2017-06-27 00:10:17
879415818425184262,2017-06-26 19:07:24+00:00,13,Duddles,None,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,1,English_springer,0.383404,True,Boston_bull,0.134967,True,Cardigan,0.110481,True,99580,40729,8769714,145944,2017-06-26 19:07:24
879376492567855104,2017-06-26 16:31:08+00:00,12,Jack,None,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,1,tricycle,0.663601,False,Labrador_retriever,0.0334961,True,Pembroke,0.0188266,True,15826,2863,8769714,145944,2017-06-26 16:31:08
879008229531029506,2017-06-25 16:07:47+00:00,13,Beau,None,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,1,vizsla,0.960513,True,miniature_pinscher,0.00943065,True,American_Staffordshire_terrier,0.0087113,True,17887,2462,8769714,145944,2017-06-25 16:07:47
878776093423087618,2017-06-25 00:45:22+00:00,13,Snoopy,puppo,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,2,Italian_greyhound,0.734684,True,whippet,0.15048699999999998,True,Ibizan_hound,0.0397246,True,18238,3750,8769714,145944,2017-06-25 00:45:22
878281511006478336,2017-06-23 16:00:04+00:00,13,Shadow,None,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,1,basset,0.32042,True,collie,0.215975,True,Appenzeller,0.12850699999999998,True,7290,1182,8769714,145944,2017-06-23 16:00:04
878057613040115712,2017-06-23 01:10:23+00:00,14,Emmy,None,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1,French_bulldog,0.839097,True,Boston_bull,0.07879939999999999,True,toy_terrier,0.0152434,True,39667,6237,8769714,145944,2017-06-23 01:10:23
877736472329191424,2017-06-22 03:54:17+00:00,13,Aja,None,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,2,Chesapeake_Bay_retriever,0.8379559999999999,True,Labrador_retriever,0.0620342,True,Weimaraner,0.0405991,True,74783,17400,8769714,145944,2017-06-22 03:54:17
877556246731214848,2017-06-21 15:58:08+00:00,12,Penny,None,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,1,basset,0.995368,True,Welsh_springer_spaniel,0.00193621,True,bathtub,0.000467919,False,21404,3495,8769714,145944,2017-06-21 15:58:08
877316821321428993,2017-06-21 00:06:44+00:00,13,Dante,None,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,1,Saluki,0.5099670000000001,True,Italian_greyhound,0.0904973,True,golden_retriever,0.0794058,True,25827,4776,8769714,145944,2017-06-21 00:06:44
877201837425926144,2017-06-20 16:29:50+00:00,12,Nelly,None,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,1,Pembroke,0.93112,True,Cardigan,0.0686982,True,basenji,8.17379e-05,True,25552,5125,8769714,145944,2017-06-20 16:29:50
876838120628539392,2017-06-19 16:24:33+00:00,12,Ginger,pupper,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1,bloodhound,0.575751,True,redbone,0.24097,True,Tibetan_mastiff,0.08893480000000001,True,19503,3062,8769714,145944,2017-06-19 16:24:33
876484053909872640,2017-06-18 16:57:37+00:00,13,Benedict,None,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,1,golden_retriever,0.874566,True,Irish_terrier,0.0373542,True,chow,0.016723599999999998,True,17704,2181,8769714,145944,2017-06-18 16:57:37
876120275196170240,2017-06-17 16:52:05+00:00,13,Venti,None,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,1,Bernese_mountain_dog,0.534327,True,Saint_Bernard,0.346312,True,Greater_Swiss_Mountain_dog,0.0949327,True,26402,4293,8769714,145944,2017-06-17 16:52:05
875747767867523072,2017-06-16 16:11:53+00:00,13,Goose,None,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,1,Labrador_retriever,0.799551,True,Chesapeake_Bay_retriever,0.179975,True,vizsla,0.0046176,True,23735,3928,8769714,145944,2017-06-16 16:11:53
875144289856114688,2017-06-15 00:13:52+00:00,13,Nugget,None,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,1,Siberian_husky,0.245048,True,Pembroke,0.223716,True,dingo,0.160753,False,20675,4517,8769714,145944,2017-06-15 00:13:52
875021211251597312,2017-06-14 16:04:48+00:00,12,None,None,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,2,West_Highland_white_terrier,0.7143189999999999,True,Siberian_husky,0.0919133,True,Great_Pyrenees,0.0460382,True,24060,4349,8769714,145944,2017-06-14 16:04:48
874680097055178752,2017-06-13 17:29:20+00:00,12,Cash,None,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,1,Labrador_retriever,0.836052,True,Staffordshire_bullterrier,0.0470691,True,beagle,0.0360071,True,26256,4263,8769714,145944,2017-06-13 17:29:20
874296783580663808,2017-06-12 16:06:11+00:00,13,Jed,pupper,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,1,cocker_spaniel,0.437216,True,miniature_poodle,0.277191,True,toy_poodle,0.157402,True,24610,3782,8769714,145944,2017-06-12 16:06:11
874057562936811520,2017-06-12 00:15:36+00:00,12,None,None,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,1,flat-coated_retriever,0.8321770000000001,True,black-and-tan_coonhound,0.040436900000000005,True,Newfoundland,0.0282283,True,21458,3670,8769714,145944,2017-06-12 00:15:36
874012996292530176,2017-06-11 21:18:31+00:00,13,Sebastian,puppo,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,2,Cardigan,0.806674,True,Pembroke,0.116622,True,kelpie,0.0491819,True,32414,9461,8769714,145944,2017-06-11 21:18:31
873580283840344065,2017-06-10 16:39:04+00:00,13,None,None,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,1,Newfoundland,0.678537,True,Tibetan_mastiff,0.244022,True,chow,0.0485295,True,22889,3627,8769714,145944,2017-06-10 16:39:04
873213775632977920,2017-06-09 16:22:42+00:00,12,Sierra,pupper,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1,vizsla,0.6197819999999999,True,bloodhound,0.338069,True,Chesapeake_Bay_retriever,0.0126763,True,6779,1474,8769714,145944,2017-06-09 16:22:42
872967104147763200,2017-06-09 00:02:31+00:00,12,None,doggo,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,2,Labrador_retriever,0.476913,True,Chesapeake_Bay_retriever,0.174145,True,German_short-haired_pointer,0.0928614,True,25814,5008,8769714,145944,2017-06-09 00:02:31
872820683541237760,2017-06-08 14:20:41+00:00,13,None,None,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,3,pug,0.99912,True,French_bulldog,0.00055192,True,bull_mastiff,7.28904e-05,True,13944,3438,8769714,145944,2017-06-08 14:20:41
872620804844003328,2017-06-08 01:06:27+00:00,13,Monkey,None,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1,cocker_spaniel,0.513191,True,Sussex_spaniel,0.159088,True,standard_poodle,0.149509,True,19610,3371,8769714,145944,2017-06-08 01:06:27
872486979161796608,2017-06-07 16:14:40+00:00,12,None,None,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,1,Pembroke,0.931861,True,Cardigan,0.0377212,True,Chihuahua,0.0119667,True,38583,8352,8769714,145944,2017-06-07 16:14:40
872122724285648897,2017-06-06 16:07:15+00:00,12,Kody,None,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,1,basketball,0.808396,False,pug,0.06673630000000001,True,dalmatian,0.0545698,True,32506,7489,8769714,145944,2017-06-06 16:07:15
871879754684805121,2017-06-06 00:01:46+00:00,13,Lassie,None,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,1,Shetland_sheepdog,0.969171,True,collie,0.0182607,True,Pomeranian,0.00851534,True,35618,10186,8769714,145944,2017-06-06 00:01:46
871762521631449091,2017-06-05 16:15:56+00:00,12,Rover,pupper,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2,Labrador_retriever,0.921393,True,golden_retriever,0.064608,True,bloodhound,0.00338337,True,19171,3235,8769714,145944,2017-06-05 16:15:56
871515927908634625,2017-06-04 23:56:03+00:00,12,Napolean,doggo,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,2,komondor,0.974781,True,briard,0.0200413,True,swab,0.00322824,False,19129,3226,8769714,145944,2017-06-04 23:56:03
871032628920680449,2017-06-03 15:55:36+00:00,13,Boomer,None,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,1,kelpie,0.3980530000000001,True,macaque,0.0689549,False,dingo,0.0506018,False,21573,3552,8769714,145944,2017-06-03 15:55:36
870656317836468226,2017-06-02 15:00:16+00:00,13,Cody,None,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,4,Pembroke,0.945495,True,Cardigan,0.0458755,True,beagle,0.00432943,True,11740,2456,8769714,145944,2017-06-02 15:00:16
870374049280663552,2017-06-01 20:18:38+00:00,13,Zoey,None,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1,golden_retriever,0.841001,True,Great_Pyrenees,0.0992784,True,Labrador_retriever,0.0326213,True,78771,24614,8769714,145944,2017-06-01 20:18:38
870308999962521604,2017-06-01 16:00:09+00:00,13,Rumble,None,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,2,Greater_Swiss_Mountain_dog,0.6227520000000001,True,Appenzeller,0.15846300000000002,True,EntleBucher,0.148115,True,20819,3866,8769714,145944,2017-06-01 16:00:09
869772420881756160,2017-05-31 04:27:59+00:00,13,Dewey,None,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1,Pembroke,0.980148,True,Cardigan,0.0192711,True,malamute,0.00013626,True,40422,9408,8769714,145944,2017-05-31 04:27:59
869702957897576449,2017-05-30 23:51:58+00:00,13,Stanley,None,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,1,Pembroke,0.993449,True,Cardigan,0.00632508,True,Chihuahua,0.000177598,True,26872,5875,8769714,145944,2017-05-30 23:51:58
869596645499047938,2017-05-30 16:49:31+00:00,12,Scout,doggo,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,1,Chihuahua,0.955156,True,toy_terrier,0.00805373,True,muzzle,0.00629563,False,15196,2910,8769714,145944,2017-05-30 16:49:31
869227993411051520,2017-05-29 16:24:37+00:00,13,Gizmo,None,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1,Pembroke,0.664181,True,Chihuahua,0.169234,True,Cardigan,0.1327,True,19430,3530,8769714,145944,2017-05-29 16:24:37
868880397819494401,2017-05-28 17:23:24+00:00,14,Walter,None,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,1,laptop,0.153718,False,French_bulldog,0.0999839,True,printer,0.0771299,False,62276,13476,8769714,145944,2017-05-28 17:23:24
868622495443632128,2017-05-28 00:18:35+00:00,13,None,None,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1,Labrador_retriever,0.868107,True,Great_Pyrenees,0.060973,True,Saint_Bernard,0.0334889,True,25430,4955,8769714,145944,2017-05-28 00:18:35
868552278524837888,2017-05-27 19:39:34+00:00,12,Cooper,None,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,1,whippet,0.378151,True,Italian_greyhound,0.275935,True,American_Staffordshire_terrier,0.0949906,True,9606,1939,8769714,145944,2017-05-27 19:39:34
867900495410671616,2017-05-26 00:29:37+00:00,12,None,None,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,1,Labrador_retriever,0.522644,True,kuvasz,0.332461,True,dalmatian,0.0320081,True,23076,3911,8769714,145944,2017-05-26 00:29:37
867774946302451713,2017-05-25 16:10:44+00:00,13,Harold,None,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,2,Border_collie,0.661953,True,Cardigan,0.175718,True,collie,0.0871424,True,32407,6879,8769714,145944,2017-05-25 16:10:44
867421006826221569,2017-05-24 16:44:18+00:00,12,Shikha,puppo,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,1,Eskimo_dog,0.6164569999999999,True,Siberian_husky,0.38133,True,malamute,0.00167022,True,15353,2332,8769714,145944,2017-05-24 16:44:18
867051520902168576,2017-05-23 16:16:06+00:00,13,None,None,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,1,Samoyed,0.471403,True,Pekinese,0.302219,True,Pomeranian,0.156606,True,30755,7387,8769714,145944,2017-05-23 16:16:06
